id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,fetched_timestamp
pleasure-coin,nsfw,Pleasure Coin,https://assets.coingecko.com/coins/images/15315/large/pleasurecoin-icon.png?1696514965,0.0,4255407.0,1943,5616124.0,10296.18,8.738e-05,7.66e-05,-4.224323097046e-06,-4.90307,-246510.72887406498,-5.47568,52282160509.7815,69000000000.0,69000000000.0,0.00114031,-92.86922,2021-11-09T23:18:03.669Z,1.64e-06,4853.32765,2022-03-26T13:45:51.691Z,,2024-04-10T07:58:35.162Z,2.1260130000185393,-4.90307231451596,0.4370033797222182,2024-04-10 08:00:10
planetwatch,planets,PlanetWatch,https://assets.coingecko.com/coins/images/16127/large/cwCG_U8M_400x400.png?1696515733,0.002,4254414.0,1944,879202.0,55225.0,0.00171175,0.00159938,2.49e-06,0.14838,-31924.28380693309,-0.74479,2530646938.14543,522974533.13,4500000000.0,0.494584,-99.66025,2021-11-23T22:21:30.496Z,0.00058566,186.91857,2023-10-10T14:31:36.244Z,,2024-04-10T07:59:54.513Z,-0.1711870046076746,0.14837974416552466,35.669361935118516,2024-04-10 08:00:10
mozaic,moz,Mozaic,https://assets.coingecko.com/coins/images/30100/large/Main_Logo_1-200x200jpg.jpg?1696529024,0.046,4233011.0,1945,42207725.0,11.91,0.04932614,0.04543533,-0.003140241059225391,-6.40023,-300090.29637419526,-6.61998,92173793.8902646,919072939.679868,1000000000.0,0.207574,-77.87573,2024-01-12T13:50:05.314Z,0.00385085,1092.57329,2023-10-12T22:01:25.097Z,,2024-04-10T07:14:22.311Z,-5.351622219491901,-6.400233040300875,9.179356881465054,2024-04-10 08:00:10
compound-0x,czrx,c0x,https://assets.coingecko.com/coins/images/10644/large/czrx1.JPG?1696510618,0.014,4222856.0,1946,4222856.0,226.52,0.01456838,0.01356431,-0.000695219901480824,-4.81208,-203300.61010746658,-4.59316,306348356.916268,306348356.916268,,0.282705,-95.12865,2020-03-05T11:12:45.931Z,0.00256919,436.02554,2020-03-16T11:07:33.998Z,,2024-04-10T07:55:08.763Z,-1.0665455109897386,-4.812080771639219,0.45875931119872027,2024-04-10 08:00:10
clintex-cti,cti,ClinTex CTi,https://assets.coingecko.com/coins/images/13266/large/CTI.png?1696513039,0.051,4209323.0,1947,9668798.0,385126.0,0.054266,0.04775042,0.00275429,5.72381,189334.0,4.70981,83287840.172296,191311840.0,,0.390233,-86.9991,2021-04-06T20:40:11.072Z,0.00050075,10031.57319,2023-09-09T05:06:16.471Z,,2024-04-10T07:59:59.582Z,0.3123806949956795,5.723813632901667,-0.9605404579348427,2024-04-10 08:00:10
meeds-dao,meed,Meeds DAO,https://assets.coingecko.com/coins/images/24281/large/s-YfFWYu_400x400.png?1696523464,0.312,4196346.0,1948,2284767.0,35195.0,0.320654,0.3053,-0.009105474137390712,-2.83966,-109211.05206367373,-2.53651,13447130.0216667,7321502.0,100000000.0,1.56,-79.97612,2024-01-12T14:59:56.666Z,0.130608,138.90465,2022-12-17T02:31:19.132Z,,2024-04-10T07:57:48.560Z,-0.2583213048083229,-2.839658824366988,6.750158570915464,2024-04-10 08:00:10
coldstack,cls,Coldstack,https://assets.coingecko.com/coins/images/15499/large/logo_200x200.png?1696515143,0.232,4195844.0,1949,11484362.0,209990.0,0.247449,0.227475,-0.014829816785096428,-6.00104,-303718.079510808,-6.74995,18181241.12184165,49763520.0,50000000.0,6.46,-96.29468,2021-05-15T09:54:29.088Z,0.03684638,549.46629,2023-10-08T07:45:27.572Z,,2024-04-10T07:59:09.331Z,-2.2667077856350493,-6.00103579668758,-0.5030187031892187,2024-04-10 08:00:10
nix-bridge-token,voice,Voice,https://assets.coingecko.com/coins/images/12926/large/OjCQtdL.png?1696512714,119.336,4192761.0,1950,5323812.0,525.08,119.34,118.39,0.465329,0.39146,16348.92,0.39146,35134.12,44612.0,,562.52,-78.78533,2022-01-02T12:07:44.789Z,8.81,1254.26194,2020-12-24T02:52:01.150Z,,2024-04-09T09:30:24.514Z,,0.39145861666089404,3.361523602315112,2024-04-10 08:00:10
okratech-token,ort,Okratech,https://assets.coingecko.com/coins/images/18352/large/fav.png?1696517841,0.012,4188401.0,1951,10467751.0,1569184.0,0.01397848,0.01097673,0.0003391,2.9128,136406.0,3.3664,349708553.0,874000000.0,900000000.0,0.121426,-90.1649,2022-04-01T15:02:11.540Z,0.00100283,1090.87211,2022-08-23T16:28:54.818Z,,2024-04-10T07:59:31.831Z,0.6879997565238951,2.9128032587206736,-3.9775935113031444,2024-04-10 08:00:10
sphere-finance,sphere,Sphere Finance,https://assets.coingecko.com/coins/images/24424/large/2iR2JsL.png?1696523606,0.001,4186994.0,1952,4892243.0,892.38,0.00058313,0.00053924,-2.3386286488486e-05,-4.1108,-180277.08798582945,-4.12791,7671869907.40657,8964103688.80964,,0.115363,-99.52674,2022-04-16T01:08:42.579Z,0.00047594,14.71412,2024-02-02T15:28:11.673Z,,2024-04-10T07:59:06.460Z,-0.5662888902559022,-4.110803191213031,-8.636771305699567,2024-04-10 08:00:10
kine-protocol,kine,Kine Protocol,https://assets.coingecko.com/coins/images/14339/large/kine.jpg?1696514026,0.207,4175142.0,1953,20656826.0,97982.0,0.218563,0.206262,-0.008991656380638063,-4.17058,-191811.86774031026,-4.39235,20211925.03950293,100000000.0,100000000.0,6.87,-96.99718,2021-03-15T04:34:58.851Z,0.04072973,406.56214,2022-12-24T04:36:23.368Z,,2024-04-10T07:59:28.915Z,-1.059543796995425,-4.170578246822504,-3.6907650730313373,2024-04-10 08:00:10
walken,wlkn,Walken,https://assets.coingecko.com/coins/images/25566/large/wlkn.jpg?1696524699,0.007,4174376.0,1954,13164449.0,2021627.0,0.00684642,0.00657553,-0.000190342590317849,-2.79576,-144144.445747911,-3.33782,634189165.842977,2000000000.0,2000000000.0,0.096415,-93.17451,2022-08-11T23:02:37.500Z,0.00321212,104.8741,2023-10-12T11:36:06.846Z,,2024-04-10T08:00:07.624Z,0.5382740806092383,-2.795763381101101,-0.08675846726082061,2024-04-10 08:00:10
derby-stars-run,dsrun,Derby Stars RUN,https://assets.coingecko.com/coins/images/31203/large/download.png?1696530030,0.048,4173702.0,1955,23869324.0,73081.0,0.053552,0.04774044,-0.000331232815849306,-0.68872,-28417.967980769463,-0.67628,87428162.9939822,500000000.0,500000000.0,0.185603,-74.2761,2024-03-05T10:56:46.130Z,0.02154222,121.63138,2023-11-15T07:24:23.084Z,,2024-04-10T07:59:34.521Z,-0.06738565436303535,-0.688718896045574,-3.5107703031118027,2024-04-10 08:00:10
dfyn-network,dfyn,Dfyn Network,https://assets.coingecko.com/coins/images/15368/large/SgqhfWz4_400x400_%281%29.jpg?1696515016,0.022,4173259.0,1956,4298910.0,46220.0,0.02371564,0.02071406,-0.001903158250587352,-8.08322,-361149.23481447576,-7.96464,192488455.0,198284007.0,,8.38,-99.74123,2021-05-16T13:03:25.239Z,0.01068526,102.98572,2023-10-20T05:40:28.980Z,,2024-04-10T08:00:04.250Z,-0.2993318621743371,-8.083215138131324,-18.922975506052705,2024-04-10 08:00:10
kineko-knk,knk,Kineko,https://assets.coingecko.com/coins/images/26597/large/knk-cmc-logo.png?1696525672,0.449,4171940.0,1957,8662245.0,5110.7,0.456395,0.438854,0.00756348,1.71251,54636.0,1.32698,9290996.43309729,19290996.4330973,20000000.0,1.79,-74.91091,2023-12-19T15:26:38.554Z,0.01073564,4089.4331,2022-08-04T09:06:45.544Z,,2024-04-10T07:58:30.883Z,-0.3995051073870215,1.7125053301761048,-7.698522520153076,2024-04-10 08:00:10
archimedes,arch,Archimedes Finance,https://assets.coingecko.com/coins/images/28970/large/arch.png?1696527943,0.309,4170741.0,1958,30918354.0,148.41,0.310288,0.270364,0.03860886,14.26615,518028.0,14.18201,13489530.23,100000000.0,100000000.0,50.87,-99.39196,2023-02-27T22:19:45.796Z,0.178279,73.49048,2024-03-28T11:07:07.227Z,,2024-04-10T07:58:31.785Z,-0.03715119932687315,14.266146293711806,35.51571497353275,2024-04-10 08:00:10
virtuswap,vrsw,VirtuSwap,https://assets.coingecko.com/coins/images/30629/large/VirtuSwap_Logo_Red_200x200.png?1696529502,0.01,4158849.0,1959,10075118.0,12047.35,0.01021054,0.00965871,-0.000135012723895883,-1.32229,-82744.04659456993,-1.95078,412784169.335352,1000000000.0,1000000000.0,0.03881494,-74.03515,2024-02-22T16:42:48.421Z,0.00045502,2114.90033,2023-11-18T11:48:53.733Z,,2024-04-10T07:59:31.725Z,0.7932661322429517,-1.3222871809028445,4.495710709966935,2024-04-10 08:00:10
benddao,bend,BendDAO,https://assets.coingecko.com/coins/images/22829/large/benddao.PNG?1696522130,0.002,4158809.0,1960,23173926.0,508659.0,0.00253444,0.00230827,-0.00021907433494103,-8.64391,-394332.0813856097,-8.66066,1794607150.12917,10000000000.0,10000000000.0,0.127754,-98.18582,2022-04-25T06:29:11.505Z,0.00220293,5.20906,2023-10-15T14:40:17.911Z,,2024-04-10T07:59:34.686Z,-0.002435040904783176,-8.643910768599602,-8.920653046560222,2024-04-10 08:00:10
alex-b20,$b20,ALEX $B20,https://assets.coingecko.com/coins/images/30430/large/B20_Token_round-2.png?1696529318,0.134,4157922.0,1961,4157922.0,22847.0,0.209987,0.130861,-0.04895849735630564,-26.74529,312417.0,8.12421,21000000.0,21000000.0,21000000.0,5.39,-96.38644,2023-05-19T05:21:03.793Z,0.02296457,748.11141,2023-08-21T07:04:28.966Z,,2024-04-10T07:59:33.969Z,-31.194737317869407,-26.745288221905277,-27.158827114839912,2024-04-10 08:00:10
dexpools,dxp,Dexpools,https://assets.coingecko.com/coins/images/25114/large/1_0w4P8R5heRFwRomJ4vPCWQ.png?1696524264,0.474,4151735.0,1962,4151735.0,45.64,,,,,,,8750000.0,8750000.0,100000000.0,7.84,-93.94978,2023-02-20T12:04:42.773Z,0.027547,1622.45229,2022-08-22T17:11:35.828Z,,2024-04-03T18:08:38.681Z,,,-1.1510505154619484,2024-04-10 08:00:10
metaverse-network-pioneer,neer,MNet Pioneer,https://assets.coingecko.com/coins/images/26705/large/14294.png?1696525777,0.109,4140959.0,1963,10888464.0,168436.0,0.117567,0.107773,-0.007640082180954273,-6.54365,-295772.4394809506,-6.66645,38030701.0,100000000.0,100000000.0,0.566378,-80.70001,2022-10-04T13:17:03.938Z,0.107773,1.42646,2024-04-10T06:45:45.956Z,,2024-04-10T08:00:03.212Z,0.5257219357947356,-6.543646307676757,-19.104438772637245,2024-04-10 08:00:10
cleo-tech,$cleo,Cleo Tech,https://assets.coingecko.com/coins/images/33662/large/cleotechlogo.jpeg?1702601297,0.034,4139015.0,1964,33961152.0,481489.0,0.03741232,0.03387888,-0.000860456270313011,-2.47433,-271067.5978406719,-6.14654,121875000.0,1000000000.0,1000000000.0,0.076398,-55.57684,2024-03-23T13:15:19.541Z,0.01895961,79.00341,2023-12-22T23:43:23.574Z,,2024-04-10T07:58:19.294Z,-0.15459035391479778,-2.47433274712953,-23.54062012934948,2024-04-10 08:00:10
aag-ventures,aag,AAG,https://assets.coingecko.com/coins/images/21382/large/aag-token-icon.png?1696520747,0.009,4138359.0,1965,9312779.0,93216.0,0.00996485,0.0093001,-0.000616698986515655,-6.20385,-274484.6039324845,-6.22013,444374203.285814,1000000000.0,1000000000.0,0.444983,-97.90379,2021-12-18T15:41:28.184Z,0.00251655,270.65676,2023-09-26T12:30:21.781Z,,2024-04-10T07:59:41.301Z,-0.008151467298315849,-6.203849202471238,6.494478225418619,2024-04-10 08:00:10
shibadoge,shibdoge,ShibaDoge,https://assets.coingecko.com/coins/images/22018/large/5HMWoFW0_400x400.jpg?1696521364,0.0,4090965.0,1966,8033114.0,131.59,4.4e-17,4.2e-17,-1e-18,-2.96283,-111120.43665251788,-2.64441,9.577029446554826e+22,1.88056785803369e+23,4.2e+23,1.58074e-10,-99.99997,2022-07-09T23:23:48.306Z,2.6e-17,65.01186,2023-10-12T20:35:07.371Z,,2024-04-10T07:58:46.566Z,-0.060842596433631976,-2.962830021982612,6.37440534753913,2024-04-10 08:00:10
donut,donut,Donut,https://assets.coingecko.com/coins/images/7538/large/Donut.png?1696507804,0.019,4090569.0,1967,4090569.0,13439.79,0.02035458,0.01823913,-0.001704468446313685,-8.42231,-353852.45548779704,-7.96172,220452014.555374,220452014.555374,,0.093022,-80.0499,2021-01-29T21:03:33.774Z,2.839e-05,65269.82677,2021-01-26T22:35:39.188Z,,2024-04-10T07:59:12.701Z,-0.051994360003440425,-8.422311933117722,21.727390819893948,2024-04-10 08:00:10
operation-phoenix,$ophx,Operation Phoenix,https://assets.coingecko.com/coins/images/35122/large/OPHX_200.png?1707411414,0.048,4087012.0,1968,4776261.0,288520.0,0.051159,0.04716299,-0.001680851464893905,-3.38469,-151154.2838091557,-3.5665,85064283.3001777,99409844.8786045,100000000.0,0.103554,-54.09219,2024-02-17T01:34:36.443Z,0.02909298,63.40487,2024-03-02T10:46:05.038Z,,2024-04-10T07:58:20.974Z,0.29007398163182296,-3.384692307817093,26.014147822642354,2024-04-10 08:00:10
quadrant-protocol,equad,Quadrant Protocol,https://assets.coingecko.com/coins/images/4462/large/equad.png?1696505053,0.008,4082214.0,1969,7515358.0,1051.89,,,,,,,543182923.3600229,1000000000.0,,0.059844,-87.44174,2022-12-28T05:25:52.298Z,0.00014214,5187.11361,2019-11-26T11:25:25.795Z,"{'times': -0.9778085846317612, 'currency': 'eth', 'percentage': -97.78085846317613}",2024-04-08T12:23:22.354Z,,,10.78273968329714,2024-04-10 08:00:10
derivadao,ddx,DerivaDAO,https://assets.coingecko.com/coins/images/13453/large/ddx_logo.png?1696513216,0.076,4074355.0,1970,4074601.0,3263.82,0.077744,0.07032,0.00560379,7.90447,309599.0,8.22363,53228696.0455996,53231906.9940459,100000000.0,15.28,-99.499,2021-08-31T19:47:57.389Z,0.03105819,146.49148,2024-02-03T05:30:55.304Z,,2024-04-10T07:59:13.633Z,-0.012673934879980331,7.904473236652532,5.486484319888372,2024-04-10 08:00:10
djed,djed,Djed,https://assets.coingecko.com/coins/images/28650/large/256_Djed__No_Background_%284%29_%283%29.png?1696527635,1.012,4067318.0,1971,1011995404585.0,118664.0,1.019,0.979356,0.00634345,0.6305,22790.0,0.56347,4019107.3,1000000000000.0,1000000000000.0,1.11,-8.40476,2023-07-01T00:00:00.000Z,0.909384,11.32594,2024-01-17T17:18:13.195Z,,2024-04-10T07:59:38.384Z,1.000746407106682,0.6305030223529615,2.4940345171267966,2024-04-10 08:00:10
jones-dao,jones,Jones DAO,https://assets.coingecko.com/coins/images/23290/large/3c8c2ed8-afb3-4b67-9937-5493acd88b50.jpg?1696522508,0.79,4059996.0,1972,7893238.0,41788.0,0.814918,0.770226,-0.009318504989475953,-1.16652,-83765.76983663207,-2.02149,5143637.79333873,10000000.0,10000000.0,28.39,-97.233,2022-01-30T15:27:38.458Z,0.520655,50.86959,2022-07-01T06:37:59.672Z,,2024-04-10T07:59:27.078Z,-0.03941742466957749,-1.1665207042640777,6.322527652440696,2024-04-10 08:00:10
vps-ai,vps,VPS Ai,https://assets.coingecko.com/coins/images/36250/large/200px_Logo.png?1710924510,0.046,4056775.0,1973,4607772.0,96799.0,0.04802969,0.03854749,-0.001975716402618955,-4.1219,-163268.03378134873,-3.86887,88042000.0,100000000.0,100000000.0,0.121459,-62.10869,2024-03-25T04:30:00.074Z,0.01460393,215.13709,2024-03-20T12:59:43.451Z,,2024-04-10T08:00:05.203Z,-0.13089989146441827,-4.121902047611871,-26.818696729291506,2024-04-10 08:00:10
pchain,pi,Plian,https://assets.coingecko.com/coins/images/3463/large/pilan.png?1696504153,0.004,4048004.0,1974,6242328.0,12747.9,0.0040382,0.00381703,-1.1459758898317e-05,-0.28584,-25069.343902493827,-0.61549,1012596226.0,1561500000.0,,0.919666,-99.56559,2018-07-17T16:29:04.942Z,2.812e-05,14107.51424,2020-04-17T18:27:40.494Z,"{'times': -0.98869906285846, 'currency': 'eth', 'percentage': -98.869906285846}",2024-04-10T07:59:24.559Z,-0.9212155450789739,-0.28583649247830206,16.867337114078413,2024-04-10 08:00:10
alphascan,ascn,AlphaScan AI,https://assets.coingecko.com/coins/images/31180/large/AlphaScan_logo.jpg?1696530008,0.091,4042124.0,1975,4545873.0,58538.0,0.106298,0.090261,-0.01539257615972034,-14.4806,-659268.1753267134,-14.02283,44459276.7496736,50000000.0,80000000.0,0.206604,-55.98424,2024-03-08T20:23:46.562Z,0.02667641,240.89424,2024-01-26T05:28:08.433Z,,2024-04-10T07:59:22.226Z,-0.07237926179603027,-14.480596420246314,0.7785028229699092,2024-04-10 08:00:10
hop-protocol,hop,Hop Protocol,https://assets.coingecko.com/coins/images/25445/large/hop.png?1696524577,0.053,4038059.0,1976,53681548.0,100278.0,0.056149,0.053402,-0.002613266807531642,-4.66687,-181780.85343463253,-4.30777,75222483.07101855,1000000000.0,1000000000.0,0.297217,-81.82507,2023-03-20T16:14:36.301Z,0.03371071,60.24292,2024-01-25T17:46:01.727Z,,2024-04-10T07:59:30.805Z,-0.8176782328258834,-4.666868195215898,5.026574922708641,2024-04-10 08:00:10
stacktical,dsla,DSLA Protocol,https://assets.coingecko.com/coins/images/6694/large/dsla_logo-squared_200x200.png?1696507035,0.001,4016702.0,1977,4110728.0,94708.0,0.00079511,0.0007174,-7.0466138951603e-05,-8.91461,-356770.919328792,-8.15761,5566263561.663993,5696563023.0,5696563023.0,0.02429944,-97.0289,2021-04-04T19:57:39.303Z,3.86e-06,18625.54498,2019-12-31T20:29:27.895Z,"{'times': -0.9490942710484688, 'currency': 'eth', 'percentage': -94.90942710484688}",2024-04-10T08:00:01.717Z,-0.5026048458320074,-8.914606153813388,-13.560230267034148,2024-04-10 08:00:10
spacechain-erc-20,spc,SpaceChain (ERC-20),https://assets.coingecko.com/coins/images/6659/large/Spacechain.jpg?1696507004,0.01,4008532.0,1978,5994354.0,34488.0,0.00986608,0.00902272,0.0004989,5.33406,211971.0,5.58324,406294238.5051539,607571864.413992,,0.128725,-92.34073,2021-02-18T02:14:20.325Z,0.00016444,5895.87679,2020-04-18T09:35:45.462Z,,2024-04-10T07:59:17.540Z,1.3301318887866513,5.334059842954713,20.02355531081722,2024-04-10 08:00:10
antimatter,tune,Bitune,https://assets.coingecko.com/coins/images/14112/large/bittune.png?1704793548,0.12,3991947.0,1979,12025889.0,48453.0,0.120435,0.099706,0.00435763,3.75942,147486.0,3.83633,33194608.20917096,100000000.0,,6.05,-98.01113,2021-04-08T22:44:36.228Z,1.55258e-13,77448790392488.81,2021-07-23T17:36:57.982Z,,2024-04-10T07:59:59.891Z,0.011433030848607207,3.7594218792575322,3.376321419940414,2024-04-10 08:00:10
curio-governance,cgt,Curio Governance Token,https://assets.coingecko.com/coins/images/13607/large/QLwpua7.png?1696513357,0.04,3986332.0,1980,3986332.0,7225.65,,,,,,,100000000.0,100000000.0,100000000.0,3.5,-98.86136,2021-04-02T10:34:03.906Z,0.00013984,28407.35526,2023-01-02T01:10:32.253Z,,2024-03-25T01:56:02.112Z,,,0.0,2024-04-10 08:00:10
props,props,Props,https://assets.coingecko.com/coins/images/6735/large/photo-2017-10-10-03-32-02.png?1696507070,0.015,3985115.0,1981,10450488.0,44288.0,0.01824372,0.01443532,-0.002596817566450385,-14.86283,-703014.4719211599,-14.99563,268175840.78955403,703259044.923539,,0.699816,-97.90481,2018-11-07T09:01:21.001Z,0.00068753,2032.63059,2022-06-19T04:14:40.527Z,,2024-04-10T07:59:25.879Z,0.5370750643349455,-14.862831448618602,21.584509728425523,2024-04-10 08:00:10
bullperks,blp,BullPerks,https://assets.coingecko.com/coins/images/16471/large/horizontal-standard-black.png?1696516066,0.098,3971512.0,1982,28935024.0,128999.0,0.102348,0.097695,-0.002548620231159912,-2.53379,-144897.25163489347,-3.51999,40618250.33929727,295930142.733419,300000000.0,0.74086,-86.82575,2021-12-02T19:18:53.652Z,0.02419071,303.47214,2022-06-19T12:37:11.819Z,,2024-04-10T07:59:49.582Z,-0.5688360291760334,-2.53378828775691,-19.052832443478053,2024-04-10 08:00:10
dedprz,usa,DEDPRZ,https://assets.coingecko.com/coins/images/33381/large/NewDcoin_%283%29.png?1705599002,0.356,3967472.0,1983,17826637.0,20601.0,0.409486,0.351248,-0.05335082186063084,-13.03405,-589793.9793531769,-12.94184,11127931.3710666,50000000.0,50000000.0,2.21,-83.87626,2023-12-05T01:25:10.545Z,0.282964,25.996,2024-04-05T06:04:31.949Z,,2024-04-10T07:58:53.615Z,-0.09794431218788639,-13.034047782867667,12.382477037082854,2024-04-10 08:00:10
fold,$fld,Fold,https://assets.coingecko.com/coins/images/33541/large/FLD_200x.png?1702379502,0.005,3966550.0,1984,13213992.0,43750.0,0.00501309,0.00449081,0.00021388,4.49239,193150.0,5.11873,796072194.662144,2652000000.0,2652000000.0,0.00856556,-41.8146,2024-03-14T09:34:27.859Z,0.00244615,103.74526,2024-03-05T19:59:12.033Z,,2024-04-10T07:59:25.604Z,-0.31649091856453465,4.492393944392309,14.870242300243088,2024-04-10 08:00:10
gorilla,gorilla,Gorilla,https://assets.coingecko.com/coins/images/33006/large/IMG_20231110_124057_942.jpg?1700123171,0.005,3940427.0,1985,4590353.0,458559.0,0.0055093,0.00506814,-0.000232303688688662,-4.34862,-167613.89184085466,-4.08014,771230378.6307861,898435562.1540815,1000000000.0,0.02440725,-78.90602,2023-11-30T05:25:07.273Z,0.0002497,1961.85363,2023-11-16T11:07:30.006Z,,2024-04-10T07:59:55.202Z,-1.0111544520776046,-4.348615142619029,-26.394816089385674,2024-04-10 08:00:10
cuminu,cuminu,Cuminu,https://assets.coingecko.com/coins/images/15832/large/CUMINU.png?1696515450,0.0,3939594.0,1986,3939594.0,23281.0,0.00041492,0.00039297,-6.099135209577e-06,-1.48667,-93119.37768922001,-2.3091,9742684239.001,9742684239.001,10000000000.0,0.00337409,-88.01252,2021-07-05T21:42:23.961Z,1.352e-05,2892.02205,2022-06-22T16:18:03.718Z,,2024-04-10T07:56:59.772Z,-0.006944817394155136,-1.486669414209542,-7.588777129125117,2024-04-10 08:00:10
zambesigold,zgd,ZambesiGold,https://assets.coingecko.com/coins/images/25544/large/lD1w22TUaUn2AkWmkgI5WWSufl5kZ-1Gu3s-g-2A9qZ-DyW5g9UrrBRaOxKp5fcLEghB2VR-XBxw-4mu4M76SjH3YDCvh27CH4RTfKAbtlrEWHNP7oHN9Y6eBrqwfGu_-M0SAJf-dqDRnMNLWIxP8hKtAxaIFR0_JmxdInlMpBJa2WONniOHCeGomlyYeGfBKa4bYytvpIKDwZNBC-b_-enFwb.jpg?1696524677,0.09,3938826.0,1987,16637203.0,5936.78,0.09414,0.065007,0.02501398,38.47787,1216039.0,44.66155,41904417.0,177000000.0,177000000.0,2.5,-96.39831,2022-11-17T14:20:21.031Z,0.02503387,259.54412,2024-03-07T21:00:15.175Z,,2024-04-10T07:59:52.669Z,-4.248630234566261,38.477872097067525,40.57096334389085,2024-04-10 08:00:10
hord,hord,Hord,https://assets.coingecko.com/coins/images/14972/large/HORD_TOKEN_%281%29_1.png?1705414356,0.016,3918591.0,1988,5024366.0,44571.0,0.0159771,0.01545198,0.00020549,1.32688,55494.0,1.43652,249573582.711021,320000000.0,320000000.0,1.79,-99.1266,2021-05-12T04:48:25.764Z,0.00803785,94.94885,2022-07-25T14:25:38.205Z,,2024-04-10T07:59:36.506Z,0.050276920162204176,1.3268772440938092,-9.813948955591318,2024-04-10 08:00:10
